TimeStamp (ms); Total Power (W); CPU (W); Monitor (W); Disk (W); Base (W); Application (W)
63476295171475;31,6;0,0;--;0,0;31,6;--
63476295172489;32,4;0,8;--;0,0;31,6;--
63476295173503;31,6;0,0;--;0,0;31,6;--
63476295174517;32,2;0,7;--;0,0;31,6;--
63476295175531;31,6;0,0;--;0,0;31,6;--
63476295176545;31,6;0,0;--;0,0;31,6;--
63476295177559;32,3;0,8;--;0,0;31,6;--
63476295178573;31,6;0,0;--;0,0;31,6;--
63476295179587;31,6;0,0;--;0,0;31,6;--
63476295180601;32,1;0,5;--;0,0;31,6;--
63476295181615;32,0;0,4;--;0,0;31,6;--
63476295182629;31,7;0,1;--;0,0;31,6;--
63476295183643;32,3;0,8;--;0,0;31,6;--
63476295184657;32,0;0,4;--;0,0;31,6;--
63476295185671;31,8;0,3;--;0,0;31,6;--
63476295186685;32,0;0,5;--;0,0;31,6;--
63476295187699;32,1;0,5;--;0,0;31,6;--
63476295188713;31,6;0,0;--;0,0;31,6;--
63476295189727;33,2;1,6;--;0,0;31,6;--
63476295190741;32,0;0,4;--;0,0;31,6;--
63476295191755;32,3;0,8;--;0,0;31,6;--
63476295192769;32,1;0,6;--;0,0;31,6;--
63476295193783;31,7;0,1;--;0,0;31,6;--
63476295194797;31,6;0,0;--;0,0;31,6;--
63476295195811;32,4;0,8;--;0,0;31,6;--
63476295196825;31,6;0,0;--;0,0;31,6;--
63476295197839;32,1;0,6;--;0,0;31,6;--
63476295198853;32,1;0,5;--;0,0;31,6;--
63476295199867;31,6;0,0;--;0,0;31,6;--
63476295200928;31,7;0,1;--;0,0;31,6;--
63476295201942;32,9;1,4;--;0,0;31,6;--
63476295202956;31,9;0,3;--;0,0;31,6;--
63476295203970;31,9;0,3;--;0,0;31,6;--
63476295204984;31,6;0,0;--;0,0;31,6;--
63476295205998;31,9;0,3;--;0,0;31,6;--
63476295207012;31,6;0,0;--;0,0;31,6;--
63476295208041;35,5;3,9;--;0,0;31,6;--
63476295209055;31,6;0,0;--;0,0;31,6;--
63476295210069;35,0;3,5;--;0,0;31,6;--
63476295211083;31,6;0,0;--;0,0;31,6;--
63476295212097;33,8;2,3;--;0,0;31,6;--
63476295213111;31,6;0,0;--;0,0;31,6;--
63476295214125;35,0;3,5;--;0,0;31,6;--
63476295215139;31,6;0,0;--;0,0;31,6;--
63476295216153;31,6;0,0;--;0,0;31,6;--
63476295217167;33,1;1,6;--;0,0;31,6;--
63476295218181;34,4;2,9;--;0,0;31,6;--
63476295219195;31,6;0,0;--;0,0;31,6;--
63476295220209;34,6;3,1;--;0,0;31,6;--
63476295221223;31,6;0,0;--;0,0;31,6;--
63476295222237;34,4;2,8;--;0,0;31,6;--
63476295223251;31,6;0,0;--;0,0;31,6;--
63476295224265;31,9;0,3;--;0,0;31,6;--
63476295225279;33,1;1,6;--;0,0;31,6;--
63476295226293;31,6;0,0;--;0,0;31,6;--
63476295227354;31,6;0,0;--;0,0;31,6;--
63476295228368;32,5;0,9;--;0,0;31,6;--
63476295229382;31,7;0,1;--;0,0;31,6;--
63476295230396;31,9;0,3;--;0,0;31,6;--
63476295231410;31,6;0,0;--;0,0;31,6;--
63476295232424;32,0;0,4;--;0,0;31,6;--
63476295233438;31,6;0,0;--;0,0;31,6;--
63476295234452;31,7;0,1;--;0,0;31,6;--
63476295235466;31,6;0,1;--;0,0;31,6;--
63476295236480;31,8;0,3;--;0,0;31,6;--
63476295237494;31,7;0,1;--;0,0;31,6;--
63476295238508;31,6;0,1;--;0,0;31,6;--
63476295239522;31,9;0,3;--;0,0;31,6;--
63476295240536;31,9;0,3;--;0,0;31,6;--
63476295241550;31,6;0,0;--;0,0;31,6;--
63476295242564;31,8;0,2;--;0,0;31,6;--
63476295243578;31,6;0,0;--;0,0;31,6;--
63476295244592;32,1;0,5;--;0,0;31,6;--
63476295245606;31,9;0,3;--;0,0;31,6;--
63476295246620;32,1;0,6;--;0,0;31,6;--
63476295247634;31,6;0,0;--;0,0;31,6;--
63476295248648;31,8;0,2;--;0,0;31,6;--
63476295249662;31,6;0,0;--;0,0;31,6;--
63476295250676;32,3;0,8;--;0,0;31,6;--
63476295251690;31,6;0,0;--;0,0;31,6;--
63476295252704;32,0;0,4;--;0,0;31,6;--
63476295253718;31,6;0,0;--;0,0;31,6;--
63476295254732;31,8;0,3;--;0,0;31,6;--
63476295255746;31,6;0,0;--;0,0;31,6;--
63476295256760;32,0;0,5;--;0,0;31,6;--
63476295257774;31,6;0,0;--;0,0;31,6;--
63476295258788;32,0;0,4;--;0,0;31,6;--
63476295259802;31,7;0,1;--;0,0;31,6;--
63476295260816;31,8;0,2;--;0,0;31,6;--
63476295261830;31,8;0,2;--;0,0;31,6;--
63476295262844;32,0;0,4;--;0,0;31,6;--
63476295263858;31,7;0,1;--;0,0;31,6;--
63476295264872;31,6;0,0;--;0,0;31,6;--
63476295265886;31,6;0,1;--;0,0;31,6;--
63476295266900;31,9;0,3;--;0,0;31,6;--
63476295267914;31,6;0,0;--;0,0;31,6;--
63476295268928;32,0;0,5;--;0,0;31,6;--
63476295269942;31,7;0,1;--;0,0;31,6;--
63476295270956;31,6;0,0;--;0,0;31,6;--
63476295271970;32,0;0,4;--;0,0;31,6;--
63476295272984;31,6;0,0;--;0,0;31,6;--
63476295273998;31,7;0,1;--;0,0;31,6;--
63476295275012;31,9;0,3;--;0,0;31,6;--
63476295276026;31,6;0,0;--;0,0;31,6;--
63476295277040;31,8;0,2;--;0,0;31,6;--
63476295278054;32,0;0,4;--;0,0;31,6;--
63476295279068;31,6;0,0;--;0,0;31,6;--
63476295280082;31,9;0,3;--;0,0;31,6;--
63476295281096;31,8;0,3;--;0,0;31,6;--
63476295282110;31,9;0,3;--;0,0;31,6;--
63476295283124;31,6;0,0;--;0,0;31,6;--
63476295284138;31,6;0,1;--;0,0;31,6;--
63476295285152;32,0;0,5;--;0,0;31,6;--
63476295286166;31,6;0,0;--;0,0;31,6;--
63476295287180;31,6;0,0;--;0,0;31,6;--
63476295288194;32,5;0,9;--;0,0;31,6;--
63476295289208;31,6;0,0;--;0,0;31,6;--
63476295290222;32,1;0,6;--;0,0;31,6;--
63476295291236;31,7;0,1;--;0,0;31,6;--
63476295292250;31,6;0,0;--;0,0;31,6;--
63476295293264;31,9;0,3;--;0,0;31,6;--
63476295294278;31,7;0,1;--;0,0;31,6;--
63476295295292;31,6;0,0;--;0,0;31,6;--
63476295296306;32,0;0,4;--;0,0;31,6;--
63476295297320;31,7;0,1;--;0,0;31,6;--
63476295298334;31,6;0,0;--;0,0;31,6;--
63476295299348;31,7;0,1;--;0,0;31,6;--
63476295300362;31,8;0,3;--;0,0;31,6;--
63476295301376;31,6;0,0;--;0,0;31,6;--
63476295302390;31,8;0,3;--;0,0;31,6;--
63476295303404;31,6;0,0;--;0,0;31,6;--
63476295304418;31,6;0,1;--;0,0;31,6;--
63476295305432;32,1;0,5;--;0,0;31,6;--
63476295306446;31,6;0,0;--;0,0;31,6;--
63476295307460;31,8;0,3;--;0,0;31,6;--
63476295308474;31,9;0,3;--;0,0;31,6;--
63476295309488;31,6;0,1;--;0,0;31,6;--
63476295310502;31,6;0,0;--;0,0;31,6;--
63476295311516;32,3;0,8;--;0,0;31,6;--
63476295312530;31,8;0,2;--;0,0;31,6;--
63476295313544;31,6;0,0;--;0,0;31,6;--
63476295314558;31,9;0,3;--;0,0;31,6;--
63476295315572;31,6;0,0;--;0,0;31,6;--
63476295316586;31,6;0,0;--;0,0;31,6;--
63476295317600;32,2;0,6;--;0,0;31,6;--
63476295318614;32,0;0,4;--;0,0;31,6;--
63476295319628;31,8;0,2;--;0,0;31,6;--
63476295320642;31,9;0,3;--;0,0;31,6;--
63476295321656;31,8;0,3;--;0,0;31,6;--
63476295322670;31,6;0,0;--;0,0;31,6;--
63476295323684;32,1;0,5;--;0,0;31,6;--
63476295324698;31,8;0,2;--;0,0;31,6;--
63476295325712;31,6;0,0;--;0,0;31,6;--
63476295326726;32,0;0,5;--;0,0;31,6;--
63476295327740;31,6;0,1;--;0,0;31,6;--
63476295328754;31,7;0,1;--;0,0;31,6;--
63476295329768;31,6;0,0;--;0,0;31,6;--
63476295330782;32,5;0,9;--;0,0;31,6;--
63476295331796;31,6;0,0;--;0,0;31,6;--
63476295332810;32,3;0,8;--;0,0;31,6;--
63476295333824;31,6;0,0;--;0,0;31,6;--
63476295334838;31,6;0,1;--;0,0;31,6;--
63476295335852;31,8;0,2;--;0,0;31,6;--
63476295336866;31,9;0,3;--;0,0;31,6;--
63476295337880;31,6;0,1;--;0,0;31,6;--
63476295338894;31,8;0,3;--;0,0;31,6;--
63476295339908;31,7;0,1;--;0,0;31,6;--
63476295340922;31,6;0,0;--;0,0;31,6;--
63476295341936;31,9;0,3;--;0,0;31,6;--
63476295342950;31,7;0,1;--;0,0;31,6;--
63476295343964;31,6;0,0;--;0,0;31,6;--
63476295344978;31,9;0,3;--;0,0;31,6;--
63476295345992;31,6;0,0;--;0,0;31,6;--
63476295347006;31,6;0,0;--;0,0;31,6;--
63476295348020;31,8;0,3;--;0,0;31,6;--
63476295349034;31,9;0,3;--;0,0;31,6;--
63476295350048;31,6;0,0;--;0,0;31,6;--
63476295351062;31,8;0,3;--;0,0;31,6;--
63476295352076;31,8;0,2;--;0,0;31,6;--
63476295353090;31,6;0,0;--;0,0;31,6;--
63476295354104;31,8;0,3;--;0,0;31,6;--
63476295355118;31,6;0,0;--;0,0;31,6;--
63476295356132;31,6;0,1;--;0,0;31,6;--
63476295357146;32,1;0,5;--;0,0;31,6;--
63476295358160;31,6;0,0;--;0,0;31,6;--
63476295359174;31,6;0,0;--;0,0;31,6;--
63476295360188;32,5;0,9;--;0,0;31,6;--
63476295361202;31,7;0,1;--;0,0;31,6;--
63476295362216;32,1;0,5;--;0,0;31,6;--
63476295363230;32,0;0,4;--;0,0;31,6;--
63476295364244;31,7;0,1;--;0,0;31,6;--
63476295365258;31,6;0,0;--;0,0;31,6;--
63476295366272;32,0;0,4;--;0,0;31,6;--
63476295367286;31,6;0,0;--;0,0;31,6;--
63476295368300;32,0;0,4;--;0,0;31,6;--
63476295369314;31,6;0,0;--;0,0;31,6;--
63476295370328;31,8;0,3;--;0,0;31,6;--
63476295371342;31,6;0,0;--;0,0;31,6;--
63476295372356;32,3;0,7;--;0,0;31,6;--
63476295373370;31,6;0,0;--;0,0;31,6;--
63476295374384;32,1;0,5;--;0,0;31,6;--
63476295375398;31,6;0,0;--;0,0;31,6;--
63476295376412;31,9;0,3;--;0,0;31,6;--
63476295377426;31,7;0,1;--;0,0;31,6;--
63476295378440;31,6;0,1;--;0,0;31,6;--
63476295379454;31,8;0,3;--;0,0;31,6;--
63476295380468;31,6;0,1;--;0,0;31,6;--
63476295381482;32,0;0,4;--;0,0;31,6;--
63476295382496;31,8;0,2;--;0,0;31,6;--
63476295383510;31,6;0,0;--;0,0;31,6;--
63476295384524;31,8;0,3;--;0,0;31,6;--
63476295385538;32,1;0,5;--;0,0;31,6;--
63476295386552;32,0;0,4;--;0,0;31,6;--
63476295387566;31,6;0,0;--;0,0;31,6;--
63476295388580;31,6;0,0;--;0,0;31,6;--
63476295389594;31,8;0,2;--;0,0;31,6;--
63476295390608;32,0;0,5;--;0,0;31,6;--
63476295391622;32,0;0,5;--;0,0;31,6;--
63476295392636;31,9;0,3;--;0,0;31,6;--
63476295393650;31,6;0,0;--;0,0;31,6;--
63476295394664;31,9;0,3;--;0,0;31,6;--
63476295395678;31,6;0,0;--;0,0;31,6;--
63476295396692;31,9;0,3;--;0,0;31,6;--
63476295397706;31,6;0,0;--;0,0;31,6;--
63476295398720;31,9;0,3;--;0,0;31,6;--
63476295399734;31,6;0,0;--;0,0;31,6;--
63476295400748;31,8;0,3;--;0,0;31,6;--
63476295401762;31,6;0,0;--;0,0;31,6;--
63476295402776;31,8;0,2;--;0,0;31,6;--
63476295403790;31,8;0,3;--;0,0;31,6;--
63476295404804;32,0;0,4;--;0,0;31,6;--
63476295405818;31,6;0,1;--;0,0;31,6;--
63476295406832;31,7;0,1;--;0,0;31,6;--
63476295407846;31,8;0,2;--;0,0;31,6;--
63476295408860;31,9;0,3;--;0,0;31,6;--
63476295409874;31,6;0,0;--;0,0;31,6;--
63476295410888;31,6;0,0;--;0,0;31,6;--
63476295411902;31,8;0,3;--;0,0;31,6;--
63476295412916;31,6;0,1;--;0,0;31,6;--
63476295413930;32,0;0,4;--;0,0;31,6;--
63476295414944;31,9;0,3;--;0,0;31,6;--
63476295415958;31,6;0,0;--;0,0;31,6;--
63476295416972;32,0;0,5;--;0,0;31,6;--
63476295417986;31,6;0,1;--;0,0;31,6;--
63476295419000;31,9;0,3;--;0,0;31,6;--
63476295420014;31,7;0,1;--;0,0;31,6;--
63476295421028;31,6;0,0;--;0,0;31,6;--
63476295422043;32,0;0,5;--;0,0;31,6;--
63476295423057;31,6;0,0;--;0,0;31,6;--
63476295424071;31,6;0,1;--;0,0;31,6;--
63476295425085;32,1;0,6;--;0,0;31,6;--
63476295426099;31,7;0,1;--;0,0;31,6;--
63476295427113;31,6;0,0;--;0,0;31,6;--
63476295428127;31,9;0,3;--;0,0;31,6;--
63476295429141;31,7;0,1;--;0,0;31,6;--
63476295430155;31,6;0,0;--;0,0;31,6;--
63476295431169;32,1;0,5;--;0,0;31,6;--
63476295432183;31,6;0,0;--;0,0;31,6;--
63476295433197;31,6;0,0;--;0,0;31,6;--
63476295434211;32,5;0,9;--;0,0;31,6;--
63476295435225;31,8;0,2;--;0,0;31,6;--
63476295436239;31,6;0,0;--;0,0;31,6;--
63476295437253;31,8;0,3;--;0,0;31,6;--
63476295438267;31,8;0,2;--;0,0;31,6;--
63476295439281;31,6;0,0;--;0,0;31,6;--
63476295440295;31,9;0,3;--;0,0;31,6;--
63476295441309;31,6;0,0;--;0,0;31,6;--
63476295442323;31,8;0,2;--;0,0;31,6;--
63476295443337;31,8;0,2;--;0,0;31,6;--
63476295444351;31,9;0,3;--;0,0;31,6;--
63476295445365;31,6;0,0;--;0,0;31,6;--
63476295446379;32,0;0,5;--;0,0;31,6;--
63476295447393;31,7;0,1;--;0,0;31,6;--
63476295448407;31,6;0,0;--;0,0;31,6;--
63476295449421;31,9;0,3;--;0,0;31,6;--
63476295450435;31,7;0,1;--;0,0;31,6;--
63476295451449;31,6;0,0;--;0,0;31,6;--
63476295452463;31,7;0,1;--;0,0;31,6;--
63476295453477;31,8;0,2;--;0,0;31,6;--
63476295454491;31,8;0,3;--;0,0;31,6;--
63476295455505;31,9;0,3;--;0,0;31,6;--
63476295456519;31,6;0,0;--;0,0;31,6;--
63476295457533;31,8;0,2;--;0,0;31,6;--
63476295458547;32,0;0,4;--;0,0;31,6;--
63476295459561;31,7;0,1;--;0,0;31,6;--
63476295460575;31,6;0,0;--;0,0;31,6;--
63476295461589;32,1;0,6;--;0,0;31,6;--
63476295462603;31,8;0,2;--;0,0;31,6;--
63476295463617;31,6;0,0;--;0,0;31,6;--
63476295464631;31,9;0,3;--;0,0;31,6;--
63476295465645;32,5;0,9;--;0,0;31,6;--
63476295466659;31,6;0,0;--;0,0;31,6;--
63476295467673;32,0;0,4;--;0,0;31,6;--
63476295468687;31,6;0,0;--;0,0;31,6;--
63476295469701;31,7;0,1;--;0,0;31,6;--
63476295470715;32,1;0,5;--;0,0;31,6;--
63476295471729;31,9;0,3;--;0,0;31,6;--
63476295472743;31,7;0,1;--;0,0;31,6;--
63476295473757;31,9;0,3;--;0,0;31,6;--
63476295474771;31,6;0,0;--;0,0;31,6;--
63476295475785;31,8;0,3;--;0,0;31,6;--
63476295476799;32,0;0,5;--;0,0;31,6;--
63476295477813;31,7;0,1;--;0,0;31,6;--
63476295478827;31,6;0,0;--;0,0;31,6;--
63476295479841;32,0;0,5;--;0,0;31,6;--
63476295480855;31,7;0,1;--;0,0;31,6;--
63476295481869;31,6;0,0;--;0,0;31,6;--
63476295482883;32,1;0,6;--;0,0;31,6;--
63476295483897;31,7;0,1;--;0,0;31,6;--
63476295484911;31,6;0,0;--;0,0;31,6;--
63476295485925;32,0;0,5;--;0,0;31,6;--
63476295486939;31,8;0,3;--;0,0;31,6;--
63476295487953;31,6;0,0;--;0,0;31,6;--
63476295488967;31,9;0,3;--;0,0;31,6;--
63476295489981;31,7;0,1;--;0,0;31,6;--
63476295490995;31,6;0,0;--;0,0;31,6;--
63476295492009;31,8;0,3;--;0,0;31,6;--
63476295493023;31,6;0,0;--;0,0;31,6;--
63476295494037;32,1;0,5;--;0,0;31,6;--
63476295495051;31,9;0,3;--;0,0;31,6;--
63476295496065;31,6;0,1;--;0,0;31,6;--
63476295497079;31,8;0,2;--;0,0;31,6;--
63476295498093;31,8;0,2;--;0,0;31,6;--
63476295499107;31,8;0,3;--;0,0;31,6;--
63476295500121;31,6;0,0;--;0,0;31,6;--
63476295501135;31,8;0,3;--;0,0;31,6;--
63476295502149;31,8;0,2;--;0,0;31,6;--
63476295503163;31,7;0,1;--;0,0;31,6;--
63476295504177;31,9;0,3;--;0,0;31,6;--
63476295505191;31,6;0,0;--;0,0;31,6;--
63476295506205;32,1;0,5;--;0,0;31,6;--
63476295507219;31,6;0,0;--;0,0;31,6;--
63476295508233;32,1;0,5;--;0,0;31,6;--
63476295509247;31,6;0,0;--;0,0;31,6;--
63476295510261;31,9;0,3;--;0,0;31,6;--
63476295511275;31,7;0,1;--;0,0;31,6;--
63476295512289;31,6;0,0;--;0,0;31,6;--
63476295513303;32,0;0,5;--;0,0;31,6;--
63476295514317;31,6;0,0;--;0,0;31,6;--
63476295515331;32,0;0,4;--;0,0;31,6;--
63476295516345;31,7;0,1;--;0,0;31,6;--
63476295517359;31,6;0,0;--;0,0;31,6;--
63476295518373;31,7;0,1;--;0,0;31,6;--
63476295519387;31,9;0,3;--;0,0;31,6;--
63476295520401;31,6;0,0;--;0,0;31,6;--
63476295521415;31,9;0,3;--;0,0;31,6;--
63476295522429;32,0;0,4;--;0,0;31,6;--
63476295523443;31,6;0,0;--;0,0;31,6;--
63476295524457;32,0;0,4;--;0,0;31,6;--
63476295525471;31,8;0,3;--;0,0;31,6;--
63476295526485;31,6;0,0;--;0,0;31,6;--
63476295527499;31,9;0,3;--;0,0;31,6;--
63476295528513;31,8;0,2;--;0,0;31,6;--
63476295529527;31,6;0,0;--;0,0;31,6;--
63476295530541;32,1;0,5;--;0,0;31,6;--
63476295531555;31,6;0,0;--;0,0;31,6;--
63476295532569;31,8;0,2;--;0,0;31,6;--
63476295533583;31,6;0,0;--;0,0;31,6;--
63476295534597;31,8;0,3;--;0,0;31,6;--
63476295535611;32,1;0,5;--;0,0;31,6;--
63476295536625;32,0;0,4;--;0,0;31,6;--
63476295537639;31,6;0,0;--;0,0;31,6;--
63476295538653;31,6;0,0;--;0,0;31,6;--
63476295539667;32,3;0,7;--;0,0;31,6;--
63476295540681;31,8;0,2;--;0,0;31,6;--
63476295541695;32,0;0,5;--;0,0;31,6;--
63476295542709;31,6;0,0;--;0,0;31,6;--
63476295543723;31,6;0,0;--;0,0;31,6;--
63476295544737;31,9;0,3;--;0,0;31,6;--
63476295545751;32,3;0,8;--;0,0;31,6;--
63476295546765;31,7;0,1;--;0,0;31,6;--
63476295547779;31,8;0,2;--;0,0;31,6;--
63476295548793;31,8;0,2;--;0,0;31,6;--
63476295549807;31,6;0,0;--;0,0;31,6;--
63476295550821;32,2;0,7;--;0,0;31,6;--
63476295551835;31,6;0,0;--;0,0;31,6;--
63476295552849;31,8;0,2;--;0,0;31,6;--
63476295553863;31,6;0,0;--;0,0;31,6;--
63476295554877;32,3;0,7;--;0,0;31,6;--
63476295555891;31,7;0,1;--;0,0;31,6;--
63476295556905;31,9;0,3;--;0,0;31,6;--
63476295557919;31,6;0,0;--;0,0;31,6;--
63476295558933;31,8;0,2;--;0,0;31,6;--
63476295559947;31,6;0,0;--;0,0;31,6;--
63476295560961;32,0;0,5;--;0,0;31,6;--
63476295561975;31,6;0,0;--;0,0;31,6;--
63476295562989;31,7;0,1;--;0,0;31,6;--
63476295564003;31,7;0,1;--;0,0;31,6;--
63476295565017;32,0;0,4;--;0,0;31,6;--
63476295566031;31,6;0,0;--;0,0;31,6;--
63476295567045;32,0;0,4;--;0,0;31,6;--
63476295568059;31,6;0,0;--;0,0;31,6;--
63476295569073;32,0;0,5;--;0,0;31,6;--
63476295570087;31,6;0,0;--;0,0;31,6;--
63476295571101;31,7;0,1;--;0,0;31,6;--
63476295572115;31,7;0,1;--;0,0;31,6;--
63476295573129;31,8;0,2;--;0,0;31,6;--
63476295574143;31,7;0,1;--;0,0;31,6;--
63476295575157;32,0;0,4;--;0,0;31,6;--
63476295576171;31,8;0,2;--;0,0;31,6;--
63476295577185;31,6;0,0;--;0,0;31,6;--
63476295578199;32,8;1,2;--;0,0;31,6;--
63476295579213;31,6;0,0;--;0,0;31,6;--
63476295580227;31,7;0,1;--;0,0;31,6;--
63476295581241;32,1;0,5;--;0,0;31,6;--
63476295582255;31,6;0,0;--;0,0;31,6;--
63476295583269;31,6;0,0;--;0,0;31,6;--
63476295584283;32,1;0,5;--;0,0;31,6;--
63476295585297;31,7;0,1;--;0,0;31,6;--
63476295586311;31,6;0,0;--;0,0;31,6;--
63476295587325;31,8;0,3;--;0,0;31,6;--
63476295588339;31,7;0,1;--;0,0;31,6;--
63476295589353;31,6;0,0;--;0,0;31,6;--
63476295590367;32,0;0,5;--;0,0;31,6;--
63476295591381;31,6;0,0;--;0,0;31,6;--
63476295592395;32,1;0,6;--;0,0;31,6;--
63476295593409;31,6;0,1;--;0,0;31,6;--
63476295594423;32,2;0,7;--;0,0;31,6;--
63476295595437;31,6;0,0;--;0,0;31,6;--
63476295596451;32,2;0,7;--;0,0;31,6;--
63476295597465;31,7;0,1;--;0,0;31,6;--
63476295598479;31,6;0,0;--;0,0;31,6;--
63476295599493;32,0;0,4;--;0,0;31,6;--
63476295600507;31,7;0,1;--;0,0;31,6;--
63476295601521;31,6;0,0;--;0,0;31,6;--
63476295602535;31,7;0,1;--;0,0;31,6;--
63476295603549;31,9;0,3;--;0,0;31,6;--
63476295604563;31,6;0,0;--;0,0;31,6;--
63476295605577;31,6;0,0;--;0,0;31,6;--
63476295606591;32,0;0,4;--;0,0;31,6;--
63476295607605;31,9;0,3;--;0,0;31,6;--
63476295608619;32,1;0,6;--;0,0;31,6;--
63476295609633;31,7;0,1;--;0,0;31,6;--
63476295610647;31,6;0,0;--;0,0;31,6;--
63476295611661;31,8;0,2;--;0,0;31,6;--
63476295612675;31,8;0,3;--;0,0;31,6;--
63476295613689;31,6;0,0;--;0,0;31,6;--
63476295614703;31,6;0,0;--;0,0;31,6;--
63476295615717;32,2;0,7;--;0,0;31,6;--
63476295616731;31,7;0,1;--;0,0;31,6;--
63476295617745;31,8;0,3;--;0,0;31,6;--
63476295618759;31,7;0,1;--;0,0;31,6;--
63476295619773;31,6;0,0;--;0,0;31,6;--
63476295620787;32,0;0,4;--;0,0;31,6;--
63476295621801;31,6;0,1;--;0,0;31,6;--
63476295622815;31,6;0,1;--;0,0;31,6;--
63476295623829;31,8;0,3;--;0,0;31,6;--
63476295624843;31,7;0,1;--;0,0;31,6;--
63476295625857;31,7;0,1;--;0,0;31,6;--
63476295626871;32,0;0,4;--;0,0;31,6;--
63476295627885;31,7;0,1;--;0,0;31,6;--
63476295628899;31,6;0,0;--;0,0;31,6;--
63476295629913;31,9;0,3;--;0,0;31,6;--
63476295630927;32,0;0,4;--;0,0;31,6;--
63476295631941;31,6;0,0;--;0,0;31,6;--
63476295632955;31,9;0,3;--;0,0;31,6;--
63476295633969;31,6;0,1;--;0,0;31,6;--
63476295634983;31,6;0,0;--;0,0;31,6;--
63476295635997;32,1;0,5;--;0,0;31,6;--
63476295637011;31,7;0,1;--;0,0;31,6;--
63476295638025;31,6;0,0;--;0,0;31,6;--
63476295639039;31,9;0,3;--;0,0;31,6;--
63476295640053;31,6;0,0;--;0,0;31,6;--
63476295641067;31,7;0,1;--;0,0;31,6;--
63476295642081;31,8;0,3;--;0,0;31,6;--
63476295643095;31,7;0,1;--;0,0;31,6;--
63476295644109;31,6;0,0;--;0,0;31,6;--
63476295645123;32,1;0,5;--;0,0;31,6;--
63476295646137;31,8;0,2;--;0,0;31,6;--
63476295647151;31,6;0,0;--;0,0;31,6;--
63476295648165;32,1;0,5;--;0,0;31,6;--
63476295649179;31,6;0,0;--;0,0;31,6;--
63476295650193;32,3;0,8;--;0,0;31,6;--
63476295651207;31,6;0,0;--;0,0;31,6;--
63476295652221;32,1;0,5;--;0,0;31,6;--
63476295653235;31,6;0,0;--;0,0;31,6;--
63476295654249;31,9;0,3;--;0,0;31,6;--
63476295655263;31,6;0,0;--;0,0;31,6;--
63476295656277;31,8;0,3;--;0,0;31,6;--
63476295657291;31,7;0,1;--;0,0;31,6;--
63476295658305;32,0;0,4;--;0,0;31,6;--
63476295659319;31,6;0,0;--;0,0;31,6;--
63476295660333;31,9;0,3;--;0,0;31,6;--
63476295661347;31,7;0,1;--;0,0;31,6;--
63476295662361;31,6;0,0;--;0,0;31,6;--
63476295663375;31,9;0,3;--;0,0;31,6;--
63476295664389;31,6;0,0;--;0,0;31,6;--
63476295665403;31,6;0,1;--;0,0;31,6;--
63476295666417;31,9;0,3;--;0,0;31,6;--
63476295667431;31,7;0,1;--;0,0;31,6;--
63476295668445;31,6;0,0;--;0,0;31,6;--
63476295669459;31,8;0,2;--;0,0;31,6;--
63476295670473;31,6;0,1;--;0,0;31,6;--
63476295671487;31,9;0,3;--;0,0;31,6;--
63476295672501;31,8;0,3;--;0,0;31,6;--
63476295673515;31,7;0,1;--;0,0;31,6;--
63476295674529;31,6;0,0;--;0,0;31,6;--
63476295675543;31,6;0,0;--;0,0;31,6;--
63476295676557;33,7;2,1;--;0,0;31,6;--
63476295677571;34,6;3,1;--;0,0;31,6;--
63476295678585;31,6;0,0;--;0,0;31,6;--
63476295679599;32,0;0,4;--;0,0;31,6;--
63476295680613;31,8;0,3;--;0,0;31,6;--
63476295681627;32,2;0,7;--;0,0;31,6;--
63476295682641;31,7;0,1;--;0,0;31,6;--
63476295683655;31,6;0,0;--;0,0;31,6;--
63476295684669;31,9;0,3;--;0,0;31,6;--
63476295685683;31,6;0,1;--;0,0;31,6;--
63476295686697;31,6;0,0;--;0,0;31,6;--
63476295687711;32,1;0,5;--;0,0;31,6;--
63476295688725;31,7;0,1;--;0,0;31,6;--
63476295689739;31,6;0,0;--;0,0;31,6;--
63476295690753;32,0;0,5;--;0,0;31,6;--
63476295691767;31,7;0,1;--;0,0;31,6;--
63476295692781;31,6;0,0;--;0,0;31,6;--
63476295693795;32,0;0,5;--;0,0;31,6;--
63476295694809;31,6;0,0;--;0,0;31,6;--
63476295695823;31,6;0,0;--;0,0;31,6;--
63476295696837;31,9;0,3;--;0,0;31,6;--
63476295697851;31,9;0,3;--;0,0;31,6;--
63476295698865;31,6;0,0;--;0,0;31,6;--
63476295699879;31,9;0,3;--;0,0;31,6;--
63476295700893;31,6;0,0;--;0,0;31,6;--
63476295701907;31,9;0,3;--;0,0;31,6;--
63476295702921;31,6;0,0;--;0,0;31,6;--
63476295703935;31,8;0,3;--;0,0;31,6;--
63476295704949;31,6;0,0;--;0,0;31,6;--
63476295705963;32,0;0,4;--;0,0;31,6;--
63476295706977;31,6;0,0;--;0,0;31,6;--
63476295707991;32,0;0,5;--;0,0;31,6;--
63476295709005;31,6;0,0;--;0,0;31,6;--
63476295710019;31,8;0,3;--;0,0;31,6;--
63476295711033;32,1;0,5;--;0,0;31,6;--
63476295712047;31,8;0,3;--;0,0;31,6;--
63476295713061;31,6;0,0;--;0,0;31,6;--
63476295714075;31,9;0,3;--;0,0;31,6;--
